sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
heraldo_000875,heraldo,875,feminismo,feminista,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173,11,1,10,0.0578034682080924,positiva,bien; civilizacion; culto; inteligencia; justicia; moderna; paz; vida; voluntad,dolor
heraldo_000875,heraldo,875,feminismo,mujer moderna,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173,11,1,10,0.0578034682080924,positiva,bien; civilizacion; culto; inteligencia; justicia; moderna; paz; vida; voluntad,dolor
heraldo_000239,heraldo,239,feminismo,derechos de la mujer,"Hasta España. la noble nación de mujeres hermosas y cielo incomparable envos hombres neros man realizado prueras tan elevantes que han superado a todas las que recuerda la historia, levadas cado por los demás pueblos de la tierra. hasta España que pesar de tener inmirada en su pueblo la sangre arape caballereses sona doras, pero que nacia de cada nombre un cuelo. peractario á los adelantos y escansiones remente mas y de cada mujer un estre mido sin es piraciones una serva sumisa al parecer de su amo. renacia por lo tanto a consideranse un ser conalma e inteligencia, con los mismos derechosa pensar decirer a participar de la vida intelenar de su companero en Hasta España vemos, que sacudiendo los prejuicios de edades fenecidas surge gallarda, prolamando los derechos de la mujer y poniendose en este instante psiquico de su vida, a la cabeza del movimiento femenino mundial, con su hermoso Manifesto o programa que la sociación de Mujeres Españolas acaba de dar a la publicidad. donde con maduro juicio y exquisita previsión, trata todos los puntos accenibles a la actuación de la mujer en nuestras modernas sociedades. respecto á la ayuda poderosa que puede ella prestar en el adelanto, moralización y progreso de su pueblo.",hasta espana la noble nacion de mujeres hermosas y cielo incomparable envos hombres neros man realizado prueras tan elevantes que han superado a todas las que recuerda la historia levadas cado por los demas pueblos de la tierra hasta espana que pesar de tener inmirada en su pueblo la sangre arape caballereses sona doras pero que nacia de cada nombre un cuelo peractario a los adelantos y escansiones remente mas y de cada mujer un estre mido sin es piraciones una serva sumisa al parecer de su amo renacia por lo tanto a consideranse un ser conalma e inteligencia con los mismos derechosa pensar decirer a participar de la vida intelenar de su companero en hasta espana vemos que sacudiendo los prejuicios de edades fenecidas surge gallarda prolamando los derechos de la mujer y poniendose en este instante psiquico de su vida a la cabeza del movimiento femenino mundial con su hermoso manifesto o programa que la sociacion de mujeres espanolas acaba de dar a la publicidad donde con maduro juicio y exquisita prevision trata todos los puntos accenibles a la actuacion de la mujer en nuestras modernas sociedades respecto a la ayuda poderosa que puede ella prestar en el adelanto moralizacion y progreso de su pueblo,207,8,0,8,0.038647342995169,positiva,exquisita; hermosas; hermoso; inteligencia; noble; progreso; vida,
heraldo_000878,heraldo,878,feminismo,sufragio,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324,7,3,4,0.0123456790123456,positiva,bienestar; educacion; justicia; justo; progreso; valor,injusto; mala
heraldo_000140,heraldo,140,feminismo,feminista,"Como toda mujer superior, a quien no asustan los avances del progreso esta emula de Morart y de Belini es una aguiente feminista, porque esta convencida de que el concurso de la mujer es necesario para el progreso de su patria.",como toda mujer superior a quien no asustan los avances del progreso esta emula de morart y de belini es una aguiente feminista porque esta convencida de que el concurso de la mujer es necesario para el progreso de su patria,41,3,0,3,0.073170731707317,positiva,progreso; superior,
heraldo_000245,heraldo,245,feminismo,feministas,"Las que así hablan, no han pensado un momento que no es posible vivir solo pura se en el mundo: hay que pensar en los demás en tanta mujer y niño desgraciados como existen y en el bien que pueden hacer a la sociedad las feministas inteligentes y sinceramente honradas y altruistas.",las que asi hablan no han pensado un momento que no es posible vivir solo pura se en el mundo hay que pensar en los demas en tanta mujer y nino desgraciados como existen y en el bien que pueden hacer a la sociedad las feministas inteligentes y sinceramente honradas y altruistas,52,3,0,3,0.0576923076923076,positiva,bien; inteligentes; pura,
heraldo_000711,heraldo,711,feminismo,feminismo,"Fiercicios de graducción.—Llena el alma de sagración considerar el adelanto que en el canpo intelemal, realiza la isla y sobre todo la mujer cada noEn la universidad, el número de mujeres gramadas supera al de los hombres en toda la ilo estos actos han reresado la plenidad que eno requiere es la marena triunfal hacia el progreso que realiza Puerto Rico con el aplano el perio del pate entero de el gueno readas de los acosta palorior coriado y todos amelos pronombres llenos de patriotismo que precenieron el colegio puertorriqueno la endo grito tambien Cerrar los remplos del saber jamás mulipicarlos hasta el infinito, es la aspiración una. mineFl Feminismo y la religión Hemos visto conSenado en muestro apreciable colega El amigo de todos que el feminismo no des esistiin rengión.",fiercicios de graduccion llena el alma de sagracion considerar el adelanto que en el canpo intelemal realiza la isla y sobre todo la mujer cada noen la universidad el numero de mujeres gramadas supera al de los hombres en toda la ilo estos actos han reresado la plenidad que eno requiere es la marena triunfal hacia el progreso que realiza puerto rico con el aplano el perio del pate entero de el gueno readas de los acosta palorior coriado y todos amelos pronombres llenos de patriotismo que precenieron el colegio puertorriqueno la endo grito tambien cerrar los remplos del saber jamas mulipicarlos hasta el infinito es la aspiracion una minefl feminismo y la religion hemos visto consenado en muestro apreciable colega el amigo de todos que el feminismo no des esistiin rengion,132,3,0,3,0.0227272727272727,positiva,alma; progreso; saber,
heraldo_000301,heraldo,301,feminismo,feminismo,"Mendrabal penor Moret ete vela, la luz pablica, por el año 196, el periódico titulado El pensil Caditano, cua inteligente directora, Magarita paren de Ceis levo cabo una concienda y mericina labor en pro del feminismo.",mendrabal penor moret ete vela la luz pablica por el ano 196 el periodico titulado el pensil caditano cua inteligente directora magarita paren de ceis levo cabo una concienda y mericina labor en pro del feminismo,36,2,0,2,0.0555555555555555,positiva,inteligente; luz,
heraldo_000644,heraldo,644,feminismo,mujer moderna,"Señorita Hermilia Galindo editor o? la Mujer Moderna is chairan or las Conte. rence Señorita Cando la an ardene entusias. or de Aliana Femenina Latmo amertema Latin american Wonan sufrase Alane) Señoritas Luisa Amelia and María Angelina. de Hostos or santo Domingo, are amone le mos recen to accente ile memperio de le Escenive comel por de Latin derican voman surgase alumnce la Porta Ren M. ambucal Sanclidian or Cagnas nos lerce. de O. de Hernander sera r quevama, anMis amparo Fernanden la San Juan Mrs. taborde de pores in Juana paz, ete The recent deathor Sra.",senorita hermilia galindo editor o la mujer moderna is chairan or las conte rence senorita cando la an ardene entusias or de aliana femenina latmo amertema latin american wonan sufrase alane senoritas luisa amelia and maria angelina de hostos or santo domingo are amone le mos recen to accente ile memperio de le escenive comel por de latin derican voman surgase alumnce la porta ren m ambucal sanclidian or cagnas nos lerce de o de hernander sera r quevama anmis amparo fernanden la san juan mrs taborde de pores in juana paz ete the recent deathor sra,97,2,0,2,0.0206185567010309,positiva,moderna; paz,
heraldo_000874,heraldo,874,feminismo,feminista,"Disparidad única entre esas dos cumbres: Muñoz Rivera más reflexivo, después de vivir algún tiempo en la tierra de la libertad; Después de sondear con su potencial claravidencia, el porvenir..... , con todo el sesudo pensar de un Wilson y de un Roosevelt, fué feminista, como lo son los hombres gloriosos que acaban de ratificar la enmienda a la Constitución americana.",disparidad unica entre esas dos cumbres munoz rivera mas reflexivo despues de vivir algun tiempo en la tierra de la libertad despues de sondear con su potencial claravidencia el porvenir con todo el sesudo pensar de un wilson y de un roosevelt fue feminista como lo son los hombres gloriosos que acaban de ratificar la enmienda a la constitucion americana,60,2,0,2,0.0333333333333333,positiva,libertad; porvenir,
heraldo_000129,heraldo,129,hogar,esposo,"Las naciones sino americanas deben ser las primeras enreconoceres acaen maneranas primer el la rata de un esposo entenamiento nata unto era en el pasado se la nacios que erana genera de sus mos gasta ineralmente sus resuras perentes quelos sin muran eguiara mujeres en enento entemente de apar y muerera de uno es una masan en que es ene enanar el para se en mines de habitantes, las mas proso de mundo que mumente era enupirador. pobre una nes de naciones para estar eneras y satanmar las interesencia de los renas porvenenos dos en, para ene miranes nos repernes arrien, en agra contrar en esposa impena.",las naciones sino americanas deben ser las primeras enreconoceres acaen maneranas primer el la rata de un esposo entenamiento nata unto era en el pasado se la nacios que erana genera de sus mos gasta ineralmente sus resuras perentes quelos sin muran eguiara mujeres en enento entemente de apar y muerera de uno es una masan en que es ene enanar el para se en mines de habitantes las mas proso de mundo que mumente era enupirador pobre una nes de naciones para estar eneras y satanmar las interesencia de los renas porvenenos dos en para ene miranes nos repernes arrien en agra contrar en esposa impena,107,0,1,-1,-0.0093457943925233,negativa,,pobre
heraldo_000129,heraldo,129,hogar,esposa,"Las naciones sino americanas deben ser las primeras enreconoceres acaen maneranas primer el la rata de un esposo entenamiento nata unto era en el pasado se la nacios que erana genera de sus mos gasta ineralmente sus resuras perentes quelos sin muran eguiara mujeres en enento entemente de apar y muerera de uno es una masan en que es ene enanar el para se en mines de habitantes, las mas proso de mundo que mumente era enupirador. pobre una nes de naciones para estar eneras y satanmar las interesencia de los renas porvenenos dos en, para ene miranes nos repernes arrien, en agra contrar en esposa impena.",las naciones sino americanas deben ser las primeras enreconoceres acaen maneranas primer el la rata de un esposo entenamiento nata unto era en el pasado se la nacios que erana genera de sus mos gasta ineralmente sus resuras perentes quelos sin muran eguiara mujeres en enento entemente de apar y muerera de uno es una masan en que es ene enanar el para se en mines de habitantes las mas proso de mundo que mumente era enupirador pobre una nes de naciones para estar eneras y satanmar las interesencia de los renas porvenenos dos en para ene miranes nos repernes arrien en agra contrar en esposa impena,107,0,1,-1,-0.0093457943925233,negativa,,pobre
heraldo_000533,heraldo,533,hogar,esposo,"MIGUEL GUERRA Cuando el Hon Representante Miguel Guea esposo en la canara su opinión de que noestaba autoriada la Legalaura de Puerto mio para concer el volos a la mujer incene me la mujer puertorriqueña doblaría numildemente la cabeza y se sometería a esa decisión como un hecho iro pero la mujer puertorra. queña esta completamente decidida detender a derecho ahora y sempre Considere el se querra, y demás miembros Ayuntamiento de Madrid HERALDO DE LA MUJER. de la Legislatura, la autorizada opinión del Semador ales pondecier miembro del Conte responsable del deta, ones.",miguel guerra cuando el hon representante miguel guea esposo en la canara su opinion de que noestaba autoriada la legalaura de puerto mio para concer el volos a la mujer incene me la mujer puertorriquena doblaria numildemente la cabeza y se someteria a esa decision como un hecho iro pero la mujer puertorra quena esta completamente decidida detender a derecho ahora y sempre considere el se querra y demas miembros ayuntamiento de madrid heraldo de la mujer de la legislatura la autorizada opinion del semador ales pondecier miembro del conte responsable del deta ones,94,0,1,-1,-0.0106382978723404,negativa,,guerra
heraldo_000976,heraldo,976,hogar,familia,"Saquean las ciudades y las capturan en pocos días Una decima parte del ejército rojo es bolseviki, el resto se ve obligado a pelar, pues cuando un soldado es deserto, se le da muerte a toda la familia.",saquean las ciudades y las capturan en pocos dias una decima parte del ejercito rojo es bolseviki el resto se ve obligado a pelar pues cuando un soldado es deserto se le da muerte a toda la familia,38,0,1,-1,-0.0263157894736842,negativa,,muerte
heraldo_001188,heraldo,1188,hogar,casa,"En eso Suárez, Marrero y otros vecinos, removiendo los escombros de la casa, encontraron los cadaveres de don Pepe y su esposa, El niño, al ver á sus padres muertos, sufrió una terrible conmoción, y los besaba y llamaba, sin comprender aún lo que era la muerte, Todas las mujeres vecinas le rodearon, y una encontró la muleta de don Pepe. —¡Ah! dijo losé—yo quiero la muleta de papáSe acercaba la noche, y una mujer compasiya se llevó al niño para darle unas galletas mojadas con agua salada, que era todo el alimento que se había podido conseguir.",en eso suarez marrero y otros vecinos removiendo los escombros de la casa encontraron los cadaveres de don pepe y su esposa el nino al ver a sus padres muertos sufrio una terrible conmocion y los besaba y llamaba sin comprender aun lo que era la muerte todas las mujeres vecinas le rodearon y una encontro la muleta de don pepe ah dijo lose yo quiero la muleta de papase acercaba la noche y una mujer compasiya se llevo al nino para darle unas galletas mojadas con agua salada que era todo el alimento que se habia podido conseguir,99,0,1,-1,-0.0101010101010101,negativa,,muerte
heraldo_001188,heraldo,1188,hogar,esposa,"En eso Suárez, Marrero y otros vecinos, removiendo los escombros de la casa, encontraron los cadaveres de don Pepe y su esposa, El niño, al ver á sus padres muertos, sufrió una terrible conmoción, y los besaba y llamaba, sin comprender aún lo que era la muerte, Todas las mujeres vecinas le rodearon, y una encontró la muleta de don Pepe. —¡Ah! dijo losé—yo quiero la muleta de papáSe acercaba la noche, y una mujer compasiya se llevó al niño para darle unas galletas mojadas con agua salada, que era todo el alimento que se había podido conseguir.",en eso suarez marrero y otros vecinos removiendo los escombros de la casa encontraron los cadaveres de don pepe y su esposa el nino al ver a sus padres muertos sufrio una terrible conmocion y los besaba y llamaba sin comprender aun lo que era la muerte todas las mujeres vecinas le rodearon y una encontro la muleta de don pepe ah dijo lose yo quiero la muleta de papase acercaba la noche y una mujer compasiya se llevo al nino para darle unas galletas mojadas con agua salada que era todo el alimento que se habia podido conseguir,99,0,1,-1,-0.0101010101010101,negativa,,muerte
heraldo_001886,heraldo,1886,hogar,casa,"Dirigieronse todos hacia la esplendida casa de Irma, la cual iba de brazo del vicio angron que no caba en de poro en tan valos compañía.",dirigieronse todos hacia la esplendida casa de irma la cual iba de brazo del vicio angron que no caba en de poro en tan valos compania,26,0,1,-1,-0.0384615384615384,negativa,,vicio
heraldo_002640,heraldo,2640,hogar,casa,"A la vuelta, por el mismo sitio, de una pobre casa salio al encuentro la mendiga.",a la vuelta por el mismo sitio de una pobre casa salio al encuentro la mendiga,16,0,1,-1,-0.0625,negativa,,pobre
heraldo_003313,heraldo,3313,hogar,casa,"Se halla ahora en Madrid en casa de su sobrino el ESSAD PASHA General albanés, fué muerto de un tiro en París, cuando ina a subir a en automovil, por un joven abanes Arente musten que lo consideraba ma frano de su patria. dume de Aba.",se halla ahora en madrid en casa de su sobrino el essad pasha general albanes fue muerto de un tiro en paris cuando ina a subir a en automovil por un joven abanes arente musten que lo consideraba ma frano de su patria dume de aba,46,0,1,-1,-0.0217391304347826,negativa,,muerto
heraldo_003321,heraldo,3321,hogar,casa,"En aque male de costumbres tan entrañas como la mujer se desarrolla tantemprano, se cas a los ones o due años y muchos de ellas en vinos cas niños, considerandose bajo la inquencia de un mal entria, el se vuelven a casarMuchos permanen ain bajo el valo, vendo van entre en una casa, henen que cuna de mue no las van los que pasan y se esonte en cualquier reado hasta que la calle está deserta.",en aque male de costumbres tan entranas como la mujer se desarrolla tantemprano se cas a los ones o due anos y muchos de ellas en vinos cas ninos considerandose bajo la inquencia de un mal entria el se vuelven a casarmuchos permanen ain bajo el valo vendo van entre en una casa henen que cuna de mue no las van los que pasan y se esonte en cualquier reado hasta que la calle esta deserta,76,0,1,-1,-0.0131578947368421,negativa,,mal
heraldo_000044,heraldo,44,hogar,casa,"HERALDO DE LA MUJER Ayuntamiento de Madrid Hace el Hornear en Casa raciCon el auxilio de la ROYAL BARING POUDER se pueden hacer en casa pones y pacimente muras hermanos panecios pasata, el apreciosos y anos de tores que los que pueden comprane en las parecer.",heraldo de la mujer ayuntamiento de madrid hace el hornear en casa racicon el auxilio de la royal baring pouder se pueden hacer en casa pones y pacimente muras hermanos panecios pasata el apreciosos y anos de tores que los que pueden comprane en las parecer,46,0,0,0,0.0,neutra,,
heraldo_000082,heraldo,82,hogar,casa,"Estados que pasanos como mionarios sienas espuesto en panes puras y para mostener es gobierno lues enemos mujeres un sus cuanto namente y desuno, como los partas de la inlas pasolo engrante exaltado con precitas mal anas de espirabres que enen hace es gusto conde este en un en el purenes nerorqueno, que no tiene la cupa, y que se ve tamben por las mismas esAyuntamiento de Madrid A los Sres, epresentantes Americanos: sas, en el lecho de Procusto, y que bien podría de cile a ente pueblo puesto que lo increos, lo que muererana del e aninos enenos mernan cures los tan agan en unas para inAcaso estoy vo en un lecho de rosas? otra casa hay que pertura mucho a nuestra las: Estos los que tan terno las pronta de los Estados inlos han vinte que incistera de menin que las mercanlas en ameras pagaran sus derechos de aquena en las colorias los mue mupiera pereccion espor en en melaceres, las colores entan presamente que empre la madre para el peso que querian imponente las esporadores las merencias erraneras nos que mubiera poun compra mas paratas buenas retamente. una este mismo pas nos en pues los mien los proquctos erranterna venes de una por en empor de Emana, lo que la empranamos a la merepor los costena prepara.",estados que pasanos como mionarios sienas espuesto en panes puras y para mostener es gobierno lues enemos mujeres un sus cuanto namente y desuno como los partas de la inlas pasolo engrante exaltado con precitas mal anas de espirabres que enen hace es gusto conde este en un en el purenes nerorqueno que no tiene la cupa y que se ve tamben por las mismas esayuntamiento de madrid a los sres epresentantes americanos sas en el lecho de procusto y que bien podria de cile a ente pueblo puesto que lo increos lo que muererana del e aninos enenos mernan cures los tan agan en unas para inacaso estoy vo en un lecho de rosas otra casa hay que pertura mucho a nuestra las estos los que tan terno las pronta de los estados inlos han vinte que incistera de menin que las mercanlas en ameras pagaran sus derechos de aquena en las colorias los mue mupiera pereccion espor en en melaceres las colores entan presamente que empre la madre para el peso que querian imponente las esporadores las merencias erraneras nos que mubiera poun compra mas paratas buenas retamente una este mismo pas nos en pues los mien los proquctos erranterna venes de una por en empor de emana lo que la empranamos a la merepor los costena prepara,220,2,2,0,0.0,neutra,bien; puras,mal; peso
heraldo_000243,heraldo,243,hogar,hijos,"Más adelante dice ese Manifesto: Hay que acabar con la tradicional costumbre comercial de expotar esagerada. mente el trabajo de la mujer enes Hay que promover la creación de establecimientos para los hijos de obreros, con ecciones graduadas donde tengan perrealimentación y enidado desde el mas tierno inrante al que por su edad ele ingresar. en escuelas o taleres nacionales Esto la de ser uno de los ines que con más solicitun atienda la sociación.",mas adelante dice ese manifesto hay que acabar con la tradicional costumbre comercial de expotar esagerada mente el trabajo de la mujer enes hay que promover la creacion de establecimientos para los hijos de obreros con ecciones graduadas donde tengan perrealimentacion y enidado desde el mas tierno inrante al que por su edad ele ingresar en escuelas o taleres nacionales esto la de ser uno de los ines que con mas solicitun atienda la sociacion,75,0,0,0,0.0,neutra,,
heraldo_000316,heraldo,316,hogar,hijos,"Lindsay que acababa de llegar de la liberal Insaterra, donde se celebran en los parques los grandes mestinos, se sintio consternado al verque de arrestaba a aquel grupo de mujeres porque protestaban de que el senado de los Estados Unidos no le diese la demogracia que merecian los que ostentaban sobre su pecho las estrelas de servicio. que acreditaban que sus hijos o que sus esposos estaban pelcando por esa democracia, en prancia.",lindsay que acababa de llegar de la liberal insaterra donde se celebran en los parques los grandes mestinos se sintio consternado al verque de arrestaba a aquel grupo de mujeres porque protestaban de que el senado de los estados unidos no le diese la demogracia que merecian los que ostentaban sobre su pecho las estrelas de servicio que acreditaban que sus hijos o que sus esposos estaban pelcando por esa democracia en prancia,73,0,0,0,0.0,neutra,,
heraldo_000347,heraldo,347,hogar,familia,"Nuestro pesame a la familia cerecedo de San Juan, E.",nuestro pesame a la familia cerecedo de san juan e,10,0,0,0,0.0,neutra,,
heraldo_000459,heraldo,459,hogar,casa,ISERN a BENITEZ AME BELL CAS untamiento de Madrid Ua fácilmente puede hornear en su casa con el auxilio de la LEPARA HIN FORFORAL La famosa Royal Baking Pouder americana.,isern a benitez ame bell cas untamiento de madrid ua facilmente puede hornear en su casa con el auxilio de la lepara hin forforal la famosa royal baking pouder americana,30,0,0,0,0.0,neutra,,
heraldo_000523,heraldo,523,hogar,hijos,"La mujer que trabaja, casi siempre lo hace para mantener sus hijos a los que no siempre padre atende como debiera.",la mujer que trabaja casi siempre lo hace para mantener sus hijos a los que no siempre padre atende como debiera,21,0,0,0,0.0,neutra,,
heraldo_000551,heraldo,551,hogar,familia,"La actitud de la familia cuando se apercibieron de la indole de las relaciones no varia, pero trabajaron todos con excepción del conde anto. no para hacer desistir a la joven de quel proveto de matrimento que era una melance.",la actitud de la familia cuando se apercibieron de la indole de las relaciones no varia pero trabajaron todos con excepcion del conde anto no para hacer desistir a la joven de quel proveto de matrimento que era una melance,40,0,0,0,0.0,neutra,,
heraldo_000561,heraldo,561,hogar,hijos,"Y el rato de su gloria, que ardiente te arrebata. ena para los dos: No importa que hoy pregunte con afligido acento: mi madre en donde esta No importa que mis labios respondan al momento: mi madre ha muerto va Para adorarla siempre, del pecho en lo profundo tu imagen leto voLas madres, madre mía, se mueren para el mundo para sus hijos no.",y el rato de su gloria que ardiente te arrebata ena para los dos no importa que hoy pregunte con afligido acento mi madre en donde esta no importa que mis labios respondan al momento mi madre ha muerto va para adorarla siempre del pecho en lo profundo tu imagen leto volas madres madre mia se mueren para el mundo para sus hijos no,64,1,1,0,0.0,neutra,gloria,muerto
heraldo_000586,heraldo,586,hogar,esposo,"Y, puede suceder arguvo Belen. me se estremecia como la hora en el árbol, se —Esta gente del bario dice que hace muchos la al nino dose durniendo rancio con la años peneno el mar en el caserio. ernidad de la inocencia, y María y en esposo Todos callaron prestando atención al mido erando padrenuestros y avenartas con el reenorredor del temporal. vor de verdaderos prerentes.",y puede suceder arguvo belen me se estremecia como la hora en el arbol se esta gente del bario dice que hace muchos la al nino dose durniendo rancio con la anos peneno el mar en el caserio ernidad de la inocencia y maria y en esposo todos callaron prestando atencion al mido erando padrenuestros y avenartas con el reenorredor del temporal vor de verdaderos prerentes,66,0,0,0,0.0,neutra,,
