sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
filipinas_000511,filipinas,511,hogar,esposo,"Tú recuerdo solo vive en el corazon de tu esposo é hijos, que, apesar del poder destructor de la Muerte no lo ha podido extinguir ni lo conseguirá jamás.",tu recuerdo solo vive en el corazon de tu esposo e hijos que apesar del poder destructor de la muerte no lo ha podido extinguir ni lo conseguira jamas,29,0,1,-1,-0.0344827586206896,negativa,,muerte
filipinas_000523,filipinas,523,hogar,hijas,"Con la perseverancia y amor al trabajo conquistaron elevados puestos en la sociedad muchas hijas del pueblo. —No es extraño,—me contestó parando su paso y con una voz sin eco.—Estáis en la mansión de la muerte. —¡Dios míol con qué todos los que están á mi vista son....? —¡Muertos! ¡Muertos! —¿Yo, estoy muerta también? —Nó, estaís viva aún; pero por un especial favor pasais entre nosotros la noche de difuntos. —¿Estamos en la noche de difuntos? —Sí.",con la perseverancia y amor al trabajo conquistaron elevados puestos en la sociedad muchas hijas del pueblo no es extrano me contesto parando su paso y con una voz sin eco estais en la mansion de la muerte dios miol con que todos los que estan a mi vista son muertos muertos yo estoy muerta tambien no estais viva aun pero por un especial favor pasais entre nosotros la noche de difuntos estamos en la noche de difuntos si,79,1,2,-1,-0.0126582278481012,negativa,amor,muerta; muerte
filipinas_001148,filipinas,1148,hogar,casa,"Los huéspedes no se conforman con bailar lucir elegantes trajes y libar sorbetes; es preciso ofrecerles pasatiempos más altos, pasto para el espíritu, sa feast of reason and a flo of sol No es difícil; ellos mismos suministran los elementos necesarios, si la dueña de la casa tiene el tacto necesario; si ha sabido escoger debidamente su grupo de amigos y lanzarlos en el buen camino.",los huespedes no se conforman con bailar lucir elegantes trajes y libar sorbetes es preciso ofrecerles pasatiempos mas altos pasto para el espiritu sa feast of reason and a flo of sol no es dificil ellos mismos suministran los elementos necesarios si la duena de la casa tiene el tacto necesario si ha sabido escoger debidamente su grupo de amigos y lanzarlos en el buen camino,66,0,1,-1,-0.0151515151515151,negativa,,dificil
filipinas_001150,filipinas,1150,hogar,casa,"Hasta su muerte, hace diez años, su casa fué un rendes rons lite.",hasta su muerte hace diez anos su casa fue un rendes rons lite,13,0,1,-1,-0.0769230769230769,negativa,,muerte
filipinas_001167,filipinas,1167,hogar,casa,"En casa de la Condesa Diana, donde se reunían los benur esprita de la tercera república los miembros de la Academia, los antores de moda, los En el hombre, nada temer; en la mujer. nada afrontar Con quién es diflell guardar un secreto? —Con su conciencia. —¿Qué es la igualidad? —La concesión de los fuertes, la pretensión de los débiles.",en casa de la condesa diana donde se reunian los benur esprita de la tercera republica los miembros de la academia los antores de moda los en el hombre nada temer en la mujer nada afrontar con quien es diflell guardar un secreto con su conciencia que es la igualidad la concesion de los fuertes la pretension de los debiles,60,0,1,-1,-0.0166666666666666,negativa,,debiles
filipinas_001258,filipinas,1258,hogar,maternidad,"Pero ella, que sentia ya dolores de la maternidad, se opuso. —No seas tonta Déiame ir—le dijo secamente.— Y se marchó Mr.",pero ella que sentia ya dolores de la maternidad se opuso no seas tonta deiame ir le dijo secamente y se marcho mr,23,0,1,-1,-0.0434782608695652,negativa,,dolores
filipinas_001506,filipinas,1506,hogar,esposo,"Antes de emprender cualquier negocio ó alguna obra que es necesaria la intervención del esposo, la mujer está obligada á consultarle antes, como tambien participarle sus penas y desazones, sin concitar con ello el ánimo contra la persona que la ha ocasionado la desazón.",antes de emprender cualquier negocio o alguna obra que es necesaria la intervencion del esposo la mujer esta obligada a consultarle antes como tambien participarle sus penas y desazones sin concitar con ello el animo contra la persona que la ha ocasionado la desazon,44,0,1,-1,-0.0227272727272727,negativa,,penas
filipinas_001508,filipinas,1508,hogar,familia,"Una madre de familia no debe tambien posponer los quehaceres de su casa á la ociosidad ó á los vicios del juego, y la completa disipación del poco sueldo que su esposo encuentra con sutrabajo.",una madre de familia no debe tambien posponer los quehaceres de su casa a la ociosidad o a los vicios del juego y la completa disipacion del poco sueldo que su esposo encuentra con sutrabajo,35,0,1,-1,-0.0285714285714285,negativa,,vicios
filipinas_001508,filipinas,1508,hogar,casa,"Una madre de familia no debe tambien posponer los quehaceres de su casa á la ociosidad ó á los vicios del juego, y la completa disipación del poco sueldo que su esposo encuentra con sutrabajo.",una madre de familia no debe tambien posponer los quehaceres de su casa a la ociosidad o a los vicios del juego y la completa disipacion del poco sueldo que su esposo encuentra con sutrabajo,35,0,1,-1,-0.0285714285714285,negativa,,vicios
filipinas_000002,filipinas,2,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya. (Prov.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya prov,35,0,0,0,0.0,neutra,,
filipinas_000040,filipinas,40,hogar,esposa,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",sobre el frio marmol de su sepulcro esta grabada esta inscripcion tinding en cuanto a pepe su esposa le abondono signiendo a un ingles,24,0,0,0,0.0,neutra,,
filipinas_000081,filipinas,81,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya,34,0,0,0,0.0,neutra,,
filipinas_000210,filipinas,210,hogar,hijas,"Hijas de la naturaleza, conservando en los rasTermina en la página 236 Dad á vuestros niños de dos meses una cucharita de Harina Lacteada Nestle mezclada con siete cucharitas de agua hervida.",hijas de la naturaleza conservando en los rastermina en la pagina 236 dad a vuestros ninos de dos meses una cucharita de harina lacteada nestle mezclada con siete cucharitas de agua hervida,32,0,0,0,0.0,neutra,,
filipinas_000235,filipinas,235,hogar,doméstico,"Duramelegare se ocupa, en la desproporción creciente entre el lujo de toilette femenina y el presupuesto doméstico.",duramelegare se ocupa en la desproporcion creciente entre el lujo de toilette femenina y el presupuesto domestico,17,0,0,0,0.0,neutra,,
filipinas_000238,filipinas,238,hogar,casa,"Se dice que hoy todo ha aumentado de precio; pero si se examinaran los presupuestos domésticos de 100-5030-10 pesetas de renta comparándolos con los correspondientes presupuestos de hace treinta años, se vería que lo que ha aumentado más es el gasto para el vestir de las señoras de la casa, con un aumento inquietante.",se dice que hoy todo ha aumentado de precio pero si se examinaran los presupuestos domesticos de 100 5030 10 pesetas de renta comparandolos con los correspondientes presupuestos de hace treinta anos se veria que lo que ha aumentado mas es el gasto para el vestir de las senoras de la casa con un aumento inquietante,56,0,0,0,0.0,neutra,,
filipinas_000245,filipinas,245,hogar,casa,El desencanto de la infeliz doncella sólo fué comparable con sus ilusiones anteriores á la salida de su casa.,el desencanto de la infeliz doncella solo fue comparable con sus ilusiones anteriores a la salida de su casa,19,0,0,0,0.0,neutra,,
filipinas_000249,filipinas,249,hogar,casa,"Termina en la página 238 (1) Con el mismo nombre se distingue todavía, en el pueblo de Buera, á la casa de los descendientes de la legendaria doncella, que llevan hoy otro apellido.",termina en la pagina 238 1 con el mismo nombre se distingue todavia en el pueblo de buera a la casa de los descendientes de la legendaria doncella que llevan hoy otro apellido,33,0,0,0,0.0,neutra,,
filipinas_000294,filipinas,294,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer insensata lelos de edificar una casa que no existe, destruye con sus manos la que existe va.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lelos de edificar una casa que no existe destruye con sus manos la que existe va,34,0,0,0,0.0,neutra,,
filipinas_000449,filipinas,449,hogar,casa,"Pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos, convertido en el sofre-donleurs de la casa, pues ya hemos dicho algo de esto en nuestro otro articulo, y no queremos repetir, pero había un hecho que se sucedía casi periodicamente, y que nos desgarraba el alma más que los maltratos físicos.",pasamos por alto los sufrimientos cuotidianos de esa crintura martirizada por grandes y chicos convertido en el sofre donleurs de la casa pues ya hemos dicho algo de esto en nuestro otro articulo y no queremos repetir pero habia un hecho que se sucedia casi periodicamente y que nos desgarraba el alma mas que los maltratos fisicos,57,1,1,0,0.0,neutra,alma,sufrimientos
filipinas_001093,filipinas,1093,hogar,hogar,"En dio en la amina La Hlla El sor útil es el fin de toda vida humana pero, especialmente de vuestia vida, toh, jóvenes. me estáis destinadas á ser un sostén, un apoyo, una fuerzn para el hombre. una hija de familia debe ser bondadosa y complaciente con todos; pero esto no quita para que su bondad, su alegría y su complacencia, constituvan el verdadero encanto del hogar.",en dio en la amina la hlla el sor util es el fin de toda vida humana pero especialmente de vuestia vida toh jovenes me estais destinadas a ser un sosten un apoyo una fuerzn para el hombre una hija de familia debe ser bondadosa y complaciente con todos pero esto no quita para que su bondad su alegria y su complacencia constituvan el verdadero encanto del hogar,68,7,0,7,0.1029411764705882,positiva,alegria; bondad; bondadosa; encanto; util; vida,
filipinas_001093,filipinas,1093,hogar,familia,"En dio en la amina La Hlla El sor útil es el fin de toda vida humana pero, especialmente de vuestia vida, toh, jóvenes. me estáis destinadas á ser un sostén, un apoyo, una fuerzn para el hombre. una hija de familia debe ser bondadosa y complaciente con todos; pero esto no quita para que su bondad, su alegría y su complacencia, constituvan el verdadero encanto del hogar.",en dio en la amina la hlla el sor util es el fin de toda vida humana pero especialmente de vuestia vida toh jovenes me estais destinadas a ser un sosten un apoyo una fuerzn para el hombre una hija de familia debe ser bondadosa y complaciente con todos pero esto no quita para que su bondad su alegria y su complacencia constituvan el verdadero encanto del hogar,68,7,0,7,0.1029411764705882,positiva,alegria; bondad; bondadosa; encanto; util; vida,
filipinas_000352,filipinas,352,hogar,hogar,"El amor de una madre es un amor nunca desmentido es un pan maravilloso que un Dios divide y multiplica, es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio.—VICTOR HUGO. nalismo, que sofoca todos los sentimientos generosos; pero sí consigues dominar así todos tus instintos egoistas, recibirás la más útil y la más dulce de las recompensas, porque habrás hallado el arte de agradar. ""Un día le casarás y constituirás familia; acuerdate de que necesitas agradar á tu marido, porque es el secreto mejor para fijar en su hogar al hombre, siempre dispuesto, por su naturaleza sus instintos y su educación, á distraerse fuera de tu casa."" Si todas las madres hablasen así á sus hijas, habría muchos más matrimomos dichosos de los que conocemos.",el amor de una madre es un amor nunca desmentido es un pan maravilloso que un dios divide y multiplica es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio victor hugo nalismo que sofoca todos los sentimientos generosos pero si consigues dominar asi todos tus instintos egoistas recibiras la mas util y la mas dulce de las recompensas porque habras hallado el arte de agradar un dia le casaras y constituiras familia acuerdate de que necesitas agradar a tu marido porque es el secreto mejor para fijar en su hogar al hombre siempre dispuesto por su naturaleza sus instintos y su educacion a distraerse fuera de tu casa si todas las madres hablasen asi a sus hijas habria muchos mas matrimomos dichosos de los que conocemos,134,6,0,6,0.044776119402985,positiva,amor; dulce; educacion; mejor; util,
filipinas_000352,filipinas,352,hogar,familia,"El amor de una madre es un amor nunca desmentido es un pan maravilloso que un Dios divide y multiplica, es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio.—VICTOR HUGO. nalismo, que sofoca todos los sentimientos generosos; pero sí consigues dominar así todos tus instintos egoistas, recibirás la más útil y la más dulce de las recompensas, porque habrás hallado el arte de agradar. ""Un día le casarás y constituirás familia; acuerdate de que necesitas agradar á tu marido, porque es el secreto mejor para fijar en su hogar al hombre, siempre dispuesto, por su naturaleza sus instintos y su educación, á distraerse fuera de tu casa."" Si todas las madres hablasen así á sus hijas, habría muchos más matrimomos dichosos de los que conocemos.",el amor de una madre es un amor nunca desmentido es un pan maravilloso que un dios divide y multiplica es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio victor hugo nalismo que sofoca todos los sentimientos generosos pero si consigues dominar asi todos tus instintos egoistas recibiras la mas util y la mas dulce de las recompensas porque habras hallado el arte de agradar un dia le casaras y constituiras familia acuerdate de que necesitas agradar a tu marido porque es el secreto mejor para fijar en su hogar al hombre siempre dispuesto por su naturaleza sus instintos y su educacion a distraerse fuera de tu casa si todas las madres hablasen asi a sus hijas habria muchos mas matrimomos dichosos de los que conocemos,134,6,0,6,0.044776119402985,positiva,amor; dulce; educacion; mejor; util,
filipinas_000352,filipinas,352,hogar,casa,"El amor de una madre es un amor nunca desmentido es un pan maravilloso que un Dios divide y multiplica, es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio.—VICTOR HUGO. nalismo, que sofoca todos los sentimientos generosos; pero sí consigues dominar así todos tus instintos egoistas, recibirás la más útil y la más dulce de las recompensas, porque habrás hallado el arte de agradar. ""Un día le casarás y constituirás familia; acuerdate de que necesitas agradar á tu marido, porque es el secreto mejor para fijar en su hogar al hombre, siempre dispuesto, por su naturaleza sus instintos y su educación, á distraerse fuera de tu casa."" Si todas las madres hablasen así á sus hijas, habría muchos más matrimomos dichosos de los que conocemos.",el amor de una madre es un amor nunca desmentido es un pan maravilloso que un dios divide y multiplica es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio victor hugo nalismo que sofoca todos los sentimientos generosos pero si consigues dominar asi todos tus instintos egoistas recibiras la mas util y la mas dulce de las recompensas porque habras hallado el arte de agradar un dia le casaras y constituiras familia acuerdate de que necesitas agradar a tu marido porque es el secreto mejor para fijar en su hogar al hombre siempre dispuesto por su naturaleza sus instintos y su educacion a distraerse fuera de tu casa si todas las madres hablasen asi a sus hijas habria muchos mas matrimomos dichosos de los que conocemos,134,6,0,6,0.044776119402985,positiva,amor; dulce; educacion; mejor; util,
filipinas_000352,filipinas,352,hogar,hijas,"El amor de una madre es un amor nunca desmentido es un pan maravilloso que un Dios divide y multiplica, es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio.—VICTOR HUGO. nalismo, que sofoca todos los sentimientos generosos; pero sí consigues dominar así todos tus instintos egoistas, recibirás la más útil y la más dulce de las recompensas, porque habrás hallado el arte de agradar. ""Un día le casarás y constituirás familia; acuerdate de que necesitas agradar á tu marido, porque es el secreto mejor para fijar en su hogar al hombre, siempre dispuesto, por su naturaleza sus instintos y su educación, á distraerse fuera de tu casa."" Si todas las madres hablasen así á sus hijas, habría muchos más matrimomos dichosos de los que conocemos.",el amor de una madre es un amor nunca desmentido es un pan maravilloso que un dios divide y multiplica es una mesa dispuesta siempre en el hogar paterno en la que cada cual tiene su sitio victor hugo nalismo que sofoca todos los sentimientos generosos pero si consigues dominar asi todos tus instintos egoistas recibiras la mas util y la mas dulce de las recompensas porque habras hallado el arte de agradar un dia le casaras y constituiras familia acuerdate de que necesitas agradar a tu marido porque es el secreto mejor para fijar en su hogar al hombre siempre dispuesto por su naturaleza sus instintos y su educacion a distraerse fuera de tu casa si todas las madres hablasen asi a sus hijas habria muchos mas matrimomos dichosos de los que conocemos,134,6,0,6,0.044776119402985,positiva,amor; dulce; educacion; mejor; util,
filipinas_000882,filipinas,882,hogar,hogar,"En las fiestas más espléndidas del mundo. sería muy raro que no vuelva al hogar conel cuerpo y espíritu igualmente fatigados: más. en la dulce tranquilidad del hogar, jamás estará sola: los muebles, cuadros que representan paisajes preciosos, periódicos, revistas, como la que tenemos hoy exclusivamente para nuestro sexol un instrumento que desliz en los oidos los sentimientos de la música, un parito enjaulado que deja de vez en cuando oir sus trinos, el ramo de flores que da perfume. todos estos objetos son y con razón otras tantasamigas que nos sonrien y aman; allí no hallará decepciones, envidia ni maledicencia; allf todo es paz, calma, armonía y reposo; allí, desde la sagrada imág᷉en que escucha los ruegos. hasta las macetas del balcón, todo es querido, como queremos cuanto vive de nuestros cuidados.",en las fiestas mas esplendidas del mundo seria muy raro que no vuelva al hogar conel cuerpo y espiritu igualmente fatigados mas en la dulce tranquilidad del hogar jamas estara sola los muebles cuadros que representan paisajes preciosos periodicos revistas como la que tenemos hoy exclusivamente para nuestro sexol un instrumento que desliz en los oidos los sentimientos de la musica un parito enjaulado que deja de vez en cuando oir sus trinos el ramo de flores que da perfume todos estos objetos son y con razon otras tantasamigas que nos sonrien y aman alli no hallara decepciones envidia ni maledicencia allf todo es paz calma armonia y reposo alli desde la sagrada imagen que escucha los ruegos hasta las macetas del balcon todo es querido como queremos cuanto vive de nuestros cuidados,133,6,0,6,0.0451127819548872,positiva,calma; dulce; paz; razon; sagrada; tranquilidad,
filipinas_001097,filipinas,1097,hogar,hogar,"Y esto, como esta dentro de vuestras facultades, muy bien podeis hacerlo sin ningún trabajo, obedeciendo tan solamente á los instintos generosos de vuestro corazón, á vuestra terra innata, á vuestro sentimientos inaternales apenas esbozados en vuestra alma ¡Cuán grato es ser en el hogar deméstico, el punto luminoso hácia el cual convergen todas las miradas en las negras tormentas de la vida! Qué dicha más grande convertirse en fresco onsis para los seres queridos extravíados en los áridos y abrasadores desiertos de nuestra existencia! Mas no solamente á la familia debeis concretar vuestros esfuerzos, sino tambien para con las personas extrañas.",y esto como esta dentro de vuestras facultades muy bien podeis hacerlo sin ningun trabajo obedeciendo tan solamente a los instintos generosos de vuestro corazon a vuestra terra innata a vuestro sentimientos inaternales apenas esbozados en vuestra alma cuan grato es ser en el hogar demestico el punto luminoso hacia el cual convergen todas las miradas en las negras tormentas de la vida que dicha mas grande convertirse en fresco onsis para los seres queridos extraviados en los aridos y abrasadores desiertos de nuestra existencia mas no solamente a la familia debeis concretar vuestros esfuerzos sino tambien para con las personas extranas,102,6,0,6,0.0588235294117647,positiva,alma; bien; dicha; grato; luminoso; vida,
filipinas_001097,filipinas,1097,hogar,familia,"Y esto, como esta dentro de vuestras facultades, muy bien podeis hacerlo sin ningún trabajo, obedeciendo tan solamente á los instintos generosos de vuestro corazón, á vuestra terra innata, á vuestro sentimientos inaternales apenas esbozados en vuestra alma ¡Cuán grato es ser en el hogar deméstico, el punto luminoso hácia el cual convergen todas las miradas en las negras tormentas de la vida! Qué dicha más grande convertirse en fresco onsis para los seres queridos extravíados en los áridos y abrasadores desiertos de nuestra existencia! Mas no solamente á la familia debeis concretar vuestros esfuerzos, sino tambien para con las personas extrañas.",y esto como esta dentro de vuestras facultades muy bien podeis hacerlo sin ningun trabajo obedeciendo tan solamente a los instintos generosos de vuestro corazon a vuestra terra innata a vuestro sentimientos inaternales apenas esbozados en vuestra alma cuan grato es ser en el hogar demestico el punto luminoso hacia el cual convergen todas las miradas en las negras tormentas de la vida que dicha mas grande convertirse en fresco onsis para los seres queridos extraviados en los aridos y abrasadores desiertos de nuestra existencia mas no solamente a la familia debeis concretar vuestros esfuerzos sino tambien para con las personas extranas,102,6,0,6,0.0588235294117647,positiva,alma; bien; dicha; grato; luminoso; vida,
filipinas_001648,filipinas,1648,hogar,casa,"Además, no tiene à nadie en el mundo más que á mí. ""Su afmo. hijo que le quiere, JOSE RIZAL.” FILIPINAS SEMANARIO ILUSTRADO DE CIENCIAS, LITERATURA, BELLAS ARTES, MEDICINAS CASERAS, HIGIENE Y CONOCIMIENTOS ÚTILES EN LA VIDA PRÁCTICA. —Dedicado exclusivamente a la mujer La mujer sabia edifica de la nada su casa; mas la mujer insensata lejos deedificar una casa que no existe, destruve con sus manos la que existe ya. (Prov.",ademas no tiene a nadie en el mundo mas que a mi su afmo hijo que le quiere jose rizal filipinas semanario ilustrado de ciencias literatura bellas artes medicinas caseras higiene y conocimientos utiles en la vida practica dedicado exclusivamente a la mujer la mujer sabia edifica de la nada su casa mas la mujer insensata lejos deedificar una casa que no existe destruve con sus manos la que existe ya prov,72,6,0,6,0.0833333333333333,positiva,bellas; ciencias; ilustrado; sabia; utiles; vida,
filipinas_000350,filipinas,350,mujer,mujeres,La historia nos enseña que los hombres han hecho más daño en el mundo que las mujeres.—CHESTERFIELD.,la historia nos ensena que los hombres han hecho mas dano en el mundo que las mujeres chesterfield,18,0,1,-1,-0.0555555555555555,negativa,,dano
filipinas_000456,filipinas,456,mujer,madre,"Francisquillo, el hijo de nuestra ""portera, me pegó una pedrada en la frente, ""con un canto que habia lanzado al aire sin ""atender á donde iba á pasar; eché sangre, ""chillé, acudió mi madre y un segundo después ""la portera, se abalanzó sobre el muchacho ""como una furia para molerle los huesos.",francisquillo el hijo de nuestra portera me pego una pedrada en la frente con un canto que habia lanzado al aire sin atender a donde iba a pasar eche sangre chille acudio mi madre y un segundo despues la portera se abalanzo sobre el muchacho como una furia para molerle los huesos,52,0,1,-1,-0.0192307692307692,negativa,,furia
filipinas_000474,filipinas,474,mujer,mujer,"EL TRABAJO DIGNIFICA A LA MUJER LA MUJER TRABAJADORA ES UN AMULETO CONTRA LA MISERIA No os avergonzeis jamás del trabajo, queridas compatriotas nuestras.",el trabajo dignifica a la mujer la mujer trabajadora es un amuleto contra la miseria no os avergonzeis jamas del trabajo queridas compatriotas nuestras,24,0,1,-1,-0.0416666666666666,negativa,,miseria
filipinas_000706,filipinas,706,mujer,mujer,"Ella ha destruido el concepto aristotélico que hacía considerar á la mujer reflejo del varon, débil ecosuyo, sér relativo todo lo mas complementario.",ella ha destruido el concepto aristotelico que hacia considerar a la mujer reflejo del varon debil ecosuyo ser relativo todo lo mas complementario,23,0,1,-1,-0.0434782608695652,negativa,,debil
filipinas_000991,filipinas,991,mujer,madre,"Y luego es tan triste eso de comer solas. solas en la mesa, como si todas, estuviéramos vindas ó huérfanas de padre y madre, y no tuviéramos un sólo hermano á la vera!...",y luego es tan triste eso de comer solas solas en la mesa como si todas estuvieramos vindas o huerfanas de padre y madre y no tuvieramos un solo hermano a la vera,33,0,1,-1,-0.0303030303030303,negativa,,triste
filipinas_001167,filipinas,1167,mujer,mujer,"En casa de la Condesa Diana, donde se reunían los benur esprita de la tercera república los miembros de la Academia, los antores de moda, los En el hombre, nada temer; en la mujer. nada afrontar Con quién es diflell guardar un secreto? —Con su conciencia. —¿Qué es la igualidad? —La concesión de los fuertes, la pretensión de los débiles.",en casa de la condesa diana donde se reunian los benur esprita de la tercera republica los miembros de la academia los antores de moda los en el hombre nada temer en la mujer nada afrontar con quien es diflell guardar un secreto con su conciencia que es la igualidad la concesion de los fuertes la pretension de los debiles,60,0,1,-1,-0.0166666666666666,negativa,,debiles
filipinas_001233,filipinas,1233,mujer,madre,"No iria acaso, con el maestro, á América, para ver cosas grandes y raras y vestir trajes suntuosos y rutilantes jovas? En cambio, en este hnmilde pueblo, casándose con Guillermo, languidecería como su muerta madre.",no iria acaso con el maestro a america para ver cosas grandes y raras y vestir trajes suntuosos y rutilantes jovas en cambio en este hnmilde pueblo casandose con guillermo languideceria como su muerta madre,35,0,1,-1,-0.0285714285714285,negativa,,muerta
filipinas_001497,filipinas,1497,mujer,mujer,"E E EL SENVICIO DE CORREOS E E LA MUJER CASADA O E S E Hace días que, varios colegas de la capital y de provincias han hablado acerca del mal rervicio que los correos de algunas provincias tienen, y, no obstantes las quejas siguen siempre piendo tan frecuentes y continuas y es portanto deber nuestro hacernos eco tambien del clamor público para que los defectos de orgapización rean corregidos.",e e el senvicio de correos e e la mujer casada o e s e hace dias que varios colegas de la capital y de provincias han hablado acerca del mal rervicio que los correos de algunas provincias tienen y no obstantes las quejas siguen siempre piendo tan frecuentes y continuas y es portanto deber nuestro hacernos eco tambien del clamor publico para que los defectos de orgapizacion rean corregidos,70,0,1,-1,-0.0142857142857142,negativa,,mal
filipinas_001506,filipinas,1506,mujer,mujer,"Antes de emprender cualquier negocio ó alguna obra que es necesaria la intervención del esposo, la mujer está obligada á consultarle antes, como tambien participarle sus penas y desazones, sin concitar con ello el ánimo contra la persona que la ha ocasionado la desazón.",antes de emprender cualquier negocio o alguna obra que es necesaria la intervencion del esposo la mujer esta obligada a consultarle antes como tambien participarle sus penas y desazones sin concitar con ello el animo contra la persona que la ha ocasionado la desazon,44,0,1,-1,-0.0227272727272727,negativa,,penas
filipinas_001508,filipinas,1508,mujer,madre,"Una madre de familia no debe tambien posponer los quehaceres de su casa á la ociosidad ó á los vicios del juego, y la completa disipación del poco sueldo que su esposo encuentra con sutrabajo.",una madre de familia no debe tambien posponer los quehaceres de su casa a la ociosidad o a los vicios del juego y la completa disipacion del poco sueldo que su esposo encuentra con sutrabajo,35,0,1,-1,-0.0285714285714285,negativa,,vicios
filipinas_000002,filipinas,2,mujer,mujer,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya. (Prov.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya prov,35,0,0,0,0.0,neutra,,
filipinas_000014,filipinas,14,mujer,mujer,"El hombre, á medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia, elevará á la mujer al pedestal que la corresponde: hará que la niña se instruya y se eduque conforme á su destino incumba; hará que la madre, primer agente poderoso de la moralidad social, hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la niña, en el niño y en el hombre tenga toda la eficacia y trascendencia que la reputan posible.",el hombre a medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia elevara a la mujer al pedestal que la corresponde hara que la nina se instruya y se eduque conforme a su destino incumba hara que la madre primer agente poderoso de la moralidad social hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la nina en el nino y en el hombre tenga toda la eficacia y trascendencia que la reputan posible,87,1,1,0,0.0,neutra,justicia,oscuro
filipinas_000014,filipinas,14,mujer,madre,"El hombre, á medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia, elevará á la mujer al pedestal que la corresponde: hará que la niña se instruya y se eduque conforme á su destino incumba; hará que la madre, primer agente poderoso de la moralidad social, hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la niña, en el niño y en el hombre tenga toda la eficacia y trascendencia que la reputan posible.",el hombre a medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia elevara a la mujer al pedestal que la corresponde hara que la nina se instruya y se eduque conforme a su destino incumba hara que la madre primer agente poderoso de la moralidad social hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la nina en el nino y en el hombre tenga toda la eficacia y trascendencia que la reputan posible,87,1,1,0,0.0,neutra,justicia,oscuro
filipinas_000018,filipinas,18,mujer,mujeres,"Asistí en México al doctorado de Mallde Montoya, que ejerce la Medicina en aquella República desde hace veinte años; en Chile se han doctorado dos mujeres en Jurisprudencia.",asisti en mexico al doctorado de mallde montoya que ejerce la medicina en aquella republica desde hace veinte anos en chile se han doctorado dos mujeres en jurisprudencia,28,0,0,0,0.0,neutra,,
filipinas_000019,filipinas,19,mujer,mujer,"Distinguese la mujer argentina por sus ideas avanzadas compoen las brasileñas, cubanas y portorriqueñas, música y versos con inspiración; las centroamericanas son hábiles en asuntos comerciales y administrativos; de ellas se ha dicho que podrían formar una Cámarade Comercio.",distinguese la mujer argentina por sus ideas avanzadas compoen las brasilenas cubanas y portorriquenas musica y versos con inspiracion las centroamericanas son habiles en asuntos comerciales y administrativos de ellas se ha dicho que podrian formar una camarade comercio,39,0,0,0,0.0,neutra,,
filipinas_000021,filipinas,21,mujer,mujer,Los hembres misoneistas asústanse de una fuerza ine avanza cada día y ha de arrollar caducas instituciones; esa poderosa fuerza es la mujer intelectual.,los hembres misoneistas asustanse de una fuerza ine avanza cada dia y ha de arrollar caducas instituciones esa poderosa fuerza es la mujer intelectual,24,0,0,0,0.0,neutra,,
