sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
heraldo_000875,heraldo,875,feminismo,feminista,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173
heraldo_000875,heraldo,875,feminismo,mujer moderna,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173
heraldo_000875,heraldo,875,patria,patria,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173
heraldo_000875,heraldo,875,educacion,inteligencia,"José de Diego habiendo pasado gran parte de su vida en aquella Europa, fuertemente saturada, hasta ha poco, de prejuicios medioevales y exaltada su imaginación por ese lirismo del cruzado, que rompía lanzas por su patria y por su dama; era feminista á su manera, ridiendo culto idolátrico a la mujer ideal, a la mujer santa á la mujer ángel a la mujer que, desgraciadamente, solo existía en su imaginación de poeta á la muier diosa de los sueños y leyendas, utopía de un pasado que se esfumó con el romanticismo: sin volver los ojos jamás a la mujer moderna, á la mujer de nuestros días, que ora trabajando, que piensa, que calcula, que vive su vida de lucha y de dolor, prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida, a la causa santa, a la causa humana de la regeneración de los pueblos, por los senderos luminosos del deber y la justicia, para alcanzar los fines de paz y concordia de la civilización moderna.",jose de diego habiendo pasado gran parte de su vida en aquella europa fuertemente saturada hasta ha poco de prejuicios medioevales y exaltada su imaginacion por ese lirismo del cruzado que rompia lanzas por su patria y por su dama era feminista a su manera ridiendo culto idolatrico a la mujer ideal a la mujer santa a la mujer angel a la mujer que desgraciadamente solo existia en su imaginacion de poeta a la muier diosa de los suenos y leyendas utopia de un pasado que se esfumo con el romanticismo sin volver los ojos jamas a la mujer moderna a la mujer de nuestros dias que ora trabajando que piensa que calcula que vive su vida de lucha y de dolor prestando el concurso de su inteligencia cultivada y el poderoso esfuerzo de su voluntad bien dirigida a la causa santa a la causa humana de la regeneracion de los pueblos por los senderos luminosos del deber y la justicia para alcanzar los fines de paz y concordia de la civilizacion moderna,173
heraldo_000878,heraldo,878,mujer,mujer,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
heraldo_000878,heraldo,878,mujer,mujeres,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
heraldo_000878,heraldo,878,feminismo,sufragio,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
heraldo_000878,heraldo,878,patria,patria,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
heraldo_000878,heraldo,878,patria,patriotismo,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
heraldo_000878,heraldo,878,patria,pueblo,"Ayuntamiento de Madrid ¿Sera Buena Fe ""Leemos en El Mundo"" Los pueblos sufren y retrasan el desenvolvimiento de su educación civica, cuando al tratarse de los asuntos políticos aparece la ""mala fe"": ¿Y qué diremos las mujeres puertoriqueñas al enterarnos de la buena fe, de arrebatarnos nuestros políticos el derecho del sufragio que nuestra metropoli nos concedió en el Bill Jones ¿Es esa buena fe? es ésa justicia?, es ésa ecuanimidad? ¿Qué se ha pretendido hacer con ese acto, que no encontramos una calificación apropiada que darle, porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para, nuestra patria que amamos, que no podemos menos de resistinos por patriotismo, á tener el valor de estamparla en el papel? ¡Que juzgue la Historia á nuestros políticos! ¡Que juzgue la Historia á la mujer puertoriqueña... ... y le dé el veredicto que merece su inmerecido despojo! Y así como el derramar la sangre de un justo, salpicó para siempre al pueblo de Isrrael, y le esparció por la tierra, sin patria ni hogar así el pueblo puertoriqueño, por haber arrebatado su derecho a la mitad de su propio pueblo, vivirá sometido eternamente otro pueblo, sin soberana ni ciudadanía propia, hasta que reconozca su pecado de lesa humanidad y repare, en lo posible (si pudiera tal acto de despojo injusto, ser reparado algún día) la terrible inisticia cometida contra nosotras. ""Los pueblos sufren y retrasan el desevolvimiento de su educación cívica, cuando obran de mala fe."" ¿Y quién puede poner en duda, conociendo nuestras mujeres, todo el bienestar que hubiera podido llevar ella, a nuestra colectividad, si se le hubiera permitido actuar en nuestros asuntos públicos? ¿no se ha retrasado el desenvolimiento cívico de nuestro pueblo? ¿Qué se ha conseguido con aplasar unos años lo que inevitablemente tiene que suceder ponerse al progreso? ¿Oponerse a las corrientes niveladoras de los tiempos? ¿Pudieron los esclavistas detener la liberación de los esclavos en el mundo civilizado?......",ayuntamiento de madrid sera buena fe leemos en el mundo los pueblos sufren y retrasan el desenvolvimiento de su educacion civica cuando al tratarse de los asuntos politicos aparece la mala fe y que diremos las mujeres puertoriquenas al enterarnos de la buena fe de arrebatarnos nuestros politicos el derecho del sufragio que nuestra metropoli nos concedio en el bill jones es esa buena fe es esa justicia es esa ecuanimidad que se ha pretendido hacer con ese acto que no encontramos una calificacion apropiada que darle porque cualquiera que asoma a la punta de nuestra pluma es tan hiriente para nuestra patria que amamos que no podemos menos de resistinos por patriotismo a tener el valor de estamparla en el papel que juzgue la historia a nuestros politicos que juzgue la historia a la mujer puertoriquena y le de el veredicto que merece su inmerecido despojo y asi como el derramar la sangre de un justo salpico para siempre al pueblo de isrrael y le esparcio por la tierra sin patria ni hogar asi el pueblo puertoriqueno por haber arrebatado su derecho a la mitad de su propio pueblo vivira sometido eternamente otro pueblo sin soberana ni ciudadania propia hasta que reconozca su pecado de lesa humanidad y repare en lo posible si pudiera tal acto de despojo injusto ser reparado algun dia la terrible inisticia cometida contra nosotras los pueblos sufren y retrasan el desevolvimiento de su educacion civica cuando obran de mala fe y quien puede poner en duda conociendo nuestras mujeres todo el bienestar que hubiera podido llevar ella a nuestra colectividad si se le hubiera permitido actuar en nuestros asuntos publicos no se ha retrasado el desenvolimiento civico de nuestro pueblo que se ha conseguido con aplasar unos anos lo que inevitablemente tiene que suceder ponerse al progreso oponerse a las corrientes niveladoras de los tiempos pudieron los esclavistas detener la liberacion de los esclavos en el mundo civilizado,324
